id,galaxySentiment,iphoneSentiment
7728,0,0
7729,0,0
7730,40,0
7731,20,0
7732,0,0
7733,0,0
7734,0,10
7735,-9,0
7736,-45,0
7737,0,0
7738,0,0
7739,0,-10
7740,60,0
7741,10,0
7742,0,0
7743,60,0
7744,0,-10
7745,0,41
7746,0,30
7747,0,0
7748,0,0
7749,23,0
7750,0,0
7751,-7,0
7752,0,0
7753,-35,0
7754,20,0
7755,0,1
7756,0,0
7757,-25,0
7758,0,0
7759,0,0
7760,0,-10
7761,50,0
7762,10,0
7763,0,0
7764,0,0
7765,0,10
7766,0,1
7767,0,10
7768,0,0
7769,40,0
7770,0,0
7771,0,0
7772,-27,0
7773,60,0
7774,0,0
7775,0,0
7776,0,0
7777,0,0
7778,1,0
7779,0,0
7780,-40,0
7781,0,0
7782,0,20
7783,70,0
7784,0,0
7785,-29,0
7786,20,0
7787,0,91
7788,0,-29
7789,0,0
7790,0,1
7791,0,-10
7792,0,0
7793,-27,0
7794,0,0
7795,-40,0
7796,0,0
7797,0,-10
7798,0,0
7799,0,0
7800,3,0
7801,0,20
7802,0,0
7803,-47,0
7804,0,0
7805,0,1
7806,0,10
7807,0,0
7808,0,10
7809,0,0
7810,20,0
7811,0,0
7812,0,-10
7813,0,0
7814,0,0
7815,0,1
7816,-40,0
7817,0,0
7818,0,0
7819,-30,0
7820,2,0
7821,0,0
7822,0,0
7823,0,1
7824,0,0
7825,2,0
7826,0,0
7827,150,0
7828,0,0
7829,0,0
7830,20,0
7831,40,0
7832,0,-40
7833,-10,0
7834,-9,0
7835,3,0
7836,0,0
7837,10,10
7838,0,50
7839,0,1
7840,0,0
7841,0,11
7842,0,0
7843,0,-10
7844,0,0
7845,0,0
7846,0,0
7847,11,11
7848,0,0
7849,0,0
7850,0,0
7851,0,0
7852,0,0
7853,0,2
7854,0,12
7855,-24,0
7856,0,0
7857,0,44
7858,0,20
7859,0,0
7860,0,0
7861,0,0
7862,-28,-28
7863,0,0
7864,30,0
7865,0,0
7866,0,20
7867,0,0
7868,0,0
7869,0,0
7870,0,0
7871,0,0
7872,0,0
7873,0,0
7874,0,0
7875,-9,0
7876,0,0
7877,0,215
7878,0,0
7879,0,0
7880,10,0
7881,0,-10
7882,0,0
7883,0,0
7884,0,0
7885,24,24
7886,0,0
7887,0,10
7888,-27,0
7889,-10,-10
7890,0,2
7891,0,0
7892,0,0
7893,0,0
7894,0,0
7895,0,-140
7896,0,0
7897,0,0
7898,20,0
7899,0,0
7900,0,0
7901,0,0
7902,2,0
7903,0,4
7904,0,0
7905,-30,0
7906,0,0
7907,0,0
7908,30,30
7909,0,0
7910,0,0
7911,0,20
7912,0,0
7913,0,-8
7914,0,10
7915,0,0
7916,0,1
7917,0,137
7918,11,11
7919,0,0
7920,0,0
7921,0,20
7922,0,0
7923,0,0
7924,20,0
7925,-26,0
7926,0,20
7927,0,0
7928,10,0
7929,30,0
7930,0,0
7931,-29,-29
7932,0,0
7933,0,0
7934,0,0
7935,0,0
7936,0,0
7937,0,10
7938,0,0
7939,0,1
7940,0,0
7941,0,0
7942,-10,-10
7943,0,0
7944,0,0
7945,0,60
7946,0,0
7947,0,0
7948,0,0
7949,0,0
7950,0,-10
7951,0,20
7952,0,0
7953,0,0
7954,0,1
7955,0,0
7956,0,-10
7957,0,-10
7958,0,0
7959,0,-10
7960,0,-10
7961,0,0
7962,0,0
7963,0,5
7964,0,-10
7965,0,0
7966,0,0
7967,0,0
7968,0,0
7969,0,-10
7970,0,-10
7971,0,0
7972,0,0
7973,0,21
7974,0,0
7975,0,0
7976,0,-10
7977,-18,-18
7978,0,1
7979,0,0
7980,0,0
7981,0,0
7982,0,-20
7983,0,0
7984,0,0
7985,0,0
7986,0,0
7987,0,10
7988,0,3
7989,0,0
7990,0,0
7991,0,0
7992,0,0
7993,0,0
7994,0,0
7995,10,0
7996,0,0
7997,0,0
7998,0,0
7999,0,0
8000,0,0
8001,0,0
8002,0,0
8003,0,11
8004,0,-10
8005,0,0
8006,0,20
8007,20,20
8008,0,0
8009,0,0
8010,0,0
8011,-10,0
8012,0,50
8013,0,0
8014,0,0
8015,0,0
8016,0,0
8017,0,0
8018,0,0
8019,0,0
8020,0,1
8021,0,0
8022,0,-40
8023,0,0
8024,0,0
8025,0,0
8026,0,0
8027,0,10
8028,0,0
8029,0,0
8030,0,0
8031,0,0
8032,0,-20
8033,0,0
8034,0,0
8035,0,0
8036,0,0
8037,0,0
8038,0,0
8039,0,10
8040,0,10
8041,3,3
8042,0,0
8043,0,0
8044,0,0
8045,0,2
8046,0,0
8047,0,0
8048,0,20
8049,0,0
8050,0,0
8051,0,0
8052,0,-10
8053,0,10
8054,0,0
8055,0,0
8056,0,-10
8057,0,0
8058,0,0
8059,0,0
8060,0,0
8061,0,0
8062,0,23
8063,0,0
8064,0,0
8065,0,0
8066,0,1
8067,0,1
8068,0,10
8069,-9,0
8070,0,0
8071,0,-10
8072,0,0
8073,0,0
8074,0,0
8075,0,0
8076,0,0
8077,-10,-10
8078,0,0
8079,0,-40
8080,0,0
8081,0,30
8082,0,-10
8083,0,0
8084,0,-10
8085,0,0
8086,0,20
8087,0,10
8088,0,0
8089,0,0
8090,0,0
8091,0,0
8092,0,1
8093,0,0
8094,0,0
8095,0,-10
8096,-20,-20
8097,0,0
8098,0,0
8099,0,10
8100,0,0
8101,0,0
8102,0,-70
8103,0,10
8104,0,0
8105,0,0
8106,0,0
8107,0,11
8108,0,0
8109,0,0
8110,10,0
8111,0,10
8112,0,0
8113,0,0
8114,0,0
8115,0,0
8116,0,1
8117,0,0
8118,0,0
8119,0,0
8120,0,-30
8121,0,1
8122,0,0
8123,20,20
8124,0,-10
8125,0,40
8126,0,30
8127,0,0
8128,0,0
8129,0,-10
8130,0,0
8131,0,1
8132,0,0
8133,0,0
8134,0,1
8135,0,0
8136,0,0
8137,0,0
8138,0,0
8139,0,0
8140,0,0
8141,1,0
8142,0,20
8143,0,11
8144,0,10
8145,0,0
8146,0,-10
8147,0,60
8148,0,0
8149,10,10
8150,0,0
8151,0,1
8152,0,10
8153,0,0
8154,0,-10
8155,0,0
8156,0,0
8157,0,0
8158,0,2
8159,0,0
8160,0,0
8161,0,0
8162,0,0
8163,0,0
8164,0,0
8165,0,10
8166,0,1
8167,0,0
8168,0,0
8169,0,0
8170,0,0
8171,0,0
8172,0,-10
8173,0,0
8174,0,0
8175,0,1
8176,0,0
8177,0,0
8178,0,10
8179,0,10
8180,0,-20
8181,0,0
8182,0,0
8183,0,30
8184,0,0
8185,0,0
8186,0,0
8187,0,0
8188,0,0
8189,10,0
8190,0,-10
8191,0,0
8192,0,0
8193,0,0
8194,0,30
8195,0,0
8196,0,0
8197,0,0
8198,0,0
8199,1,1
8200,0,0
8201,0,-10
8202,0,0
8203,0,0
8204,0,1
8205,0,0
8206,0,0
8207,0,0
8208,0,1
8209,0,0
8210,0,0
8211,0,1
8212,0,-20
8213,0,13
8214,-10,0
8215,0,1
8216,0,2
8217,0,0
8218,0,0
8219,-58,-58
8220,0,0
8221,0,0
8222,0,0
8223,0,0
8224,0,0
8225,0,0
8226,0,0
8227,-50,0
8228,0,0
8229,0,0
8230,0,10
8231,0,0
8232,0,0
8233,0,10
8234,0,1
8235,0,0
8236,0,1
8237,0,0
8238,0,0
8239,0,0
8240,0,-10
8241,0,0
8242,0,0
8243,0,0
8244,0,0
8245,4,4
8246,0,0
8247,0,0
8248,0,0
8249,70,0
8250,0,0
8251,0,-10
8252,0,2
8253,0,0
8254,10,0
8255,0,30
8256,0,0
8257,0,0
8258,0,-10
8259,0,1
8260,0,0
8261,0,10
8262,30,30
8263,0,0
8264,0,10
8265,0,-20
8266,0,0
8267,0,10
8268,0,0
8269,0,0
8270,0,-10
8271,2,0
8272,0,0
8273,0,10
8274,0,0
8275,0,0
8276,0,0
8277,0,1
8278,0,0
8279,0,10
8280,0,0
8281,0,0
8282,0,0
8283,0,1
8284,0,0
8285,0,0
8286,21,21
8287,0,0
8288,0,10
8289,0,0
8290,-18,0
8291,0,0
8292,0,0
8293,0,0
8294,0,10
8295,0,-10
8296,0,40
8297,0,0
8298,0,-20
8299,0,1
8300,0,0
8301,0,10
8302,0,0
8303,10,10
8304,0,10
8305,0,0
8306,0,0
8307,0,0
8308,0,1
8309,40,0
8310,0,11
8311,0,0
8312,0,0
8313,0,-20
8314,0,0
8315,0,-10
8316,-88,-88
8317,0,0
8318,0,0
8319,0,0
8320,0,0
8321,0,0
8322,0,0
8323,0,20
8324,0,-60
8325,0,0
8326,0,21
8327,0,0
8328,0,0
8329,0,-10
8330,0,10
8331,0,0
8332,0,0
8333,12,12
8334,0,-10
8335,0,0
8336,0,10
8337,0,-10
8338,0,10
8339,0,6
8340,10,0
8341,0,0
8342,0,0
8343,0,0
8344,0,-10
8345,0,70
8346,0,0
8347,0,0
8348,0,60
8349,0,0
8350,0,0
8351,0,10
8352,0,14
8353,0,0
8354,-9,0
8355,0,0
8356,0,0
8357,0,0
8358,0,10
8359,0,0
8360,0,0
8361,0,0
8362,60,60
8363,0,1
8364,0,0
8365,0,0
8366,23,23
8367,0,0
8368,0,0
8369,0,-10
8370,0,0
8371,0,0
8372,0,10
8373,0,0
8374,0,10
8375,0,-20
8376,0,11
8377,0,0
8378,0,1
8379,0,0
8380,10,0
8381,0,0
8382,0,0
8383,0,20
8384,0,0
8385,0,113
8386,0,1
8387,0,6
8388,0,0
8389,0,0
8390,0,0
8391,0,0
8392,0,0
8393,0,-20
8394,-8,0
8395,0,11
8396,0,0
8397,0,0
8398,0,0
8399,0,3
8400,0,0
8401,0,0
8402,0,0
8403,0,0
8404,0,0
8405,0,0
8406,0,0
8407,0,0
8408,0,0
8409,0,0
8410,0,20
8411,0,10
8412,10,10
8413,0,0
8414,0,0
8415,0,-10
8416,0,0
8417,0,0
8418,0,0
8419,0,0
8420,0,0
8421,0,0
8422,0,0
8423,0,0
8424,0,10
8425,0,0
8426,0,0
8427,0,0
8428,0,0
8429,0,0
8430,0,0
8431,0,10
8432,0,-10
8433,0,0
8434,0,0
8435,0,0
8436,0,0
8437,0,0
8438,0,0
8439,0,0
8440,0,0
8441,0,0
8442,0,10
8443,0,20
8444,0,0
8445,0,0
8446,0,0
8447,0,0
8448,0,0
8449,0,1
8450,0,-10
8451,0,-10
8452,0,10
8453,0,0
8454,0,0
8455,0,0
8456,0,0
8457,0,0
8458,0,0
8459,0,0
8460,0,0
8461,0,0
8462,0,0
8463,0,0
8464,0,0
8465,0,0
8466,20,20
8467,0,0
8468,0,-10
8469,0,10
8470,0,1
8471,0,0
8472,0,0
8473,0,0
8474,0,0
8475,0,0
8476,0,0
8477,0,0
8478,0,0
8479,0,0
8480,0,0
8481,0,0
8482,0,10
8483,0,0
8484,0,0
8485,0,0
8486,0,0
8487,0,0
8488,0,0
8489,0,0
8490,-40,0
8491,10,0
8492,0,-10
8493,0,0
8494,0,0
8495,0,0
8496,0,60
8497,45,45
8498,10,0
8499,0,10
8500,0,0
8501,0,0
8502,0,111
8503,0,30
8504,0,40
8505,30,0
8506,0,0
8507,0,0
8508,0,41
8509,10,10
8510,1,0
8511,0,0
8512,0,10
8513,0,0
8514,0,-20
8515,0,0
8516,0,-10
8517,0,0
8518,0,0
8519,1,0
8520,0,0
8521,0,0
8522,0,0
8523,0,0
8524,0,-19
8525,-76,-76
8526,0,0
8527,10,0
8528,10,10
8529,0,0
8530,0,0
8531,0,1
8532,0,1
8533,0,10
8534,0,1
8535,0,-29
8536,40,40
8537,0,0
8538,0,-10
8539,0,0
8540,0,0
8541,0,0
8542,10,0
8543,0,0
8544,40,0
8545,0,0
8546,0,0
8547,0,0
8548,0,1
8549,0,0
8550,0,0
8551,0,10
8552,0,82
8553,-10,0
8554,0,0
8555,0,0
8556,0,0
8557,0,30
8558,0,0
8559,0,-20
8560,0,0
8561,40,0
8562,-10,0
8563,0,-10
8564,-10,-20
8565,0,10
8566,-9,-9
8567,0,0
8568,-40,0
8569,0,0
8570,0,0
8571,0,0
8572,0,0
8573,0,0
8574,0,10
8575,0,30
8576,0,-10
8577,0,-19
8578,10,0
8579,0,0
8580,0,0
8581,0,0
8582,0,0
8583,0,0
8584,0,0
8585,10,0
8586,10,0
8587,0,1
8588,0,0
8589,0,-20
8590,0,0
8591,0,0
8592,0,0
8593,0,10
8594,0,0
8595,0,0
8596,0,0
8597,0,0
8598,0,0
8599,0,0
8600,0,-20
8601,11,10
8602,0,-10
8603,0,1
8604,0,0
8605,0,1
8606,0,-10
8607,0,0
8608,0,0
8609,0,2
8610,0,-10
8611,0,41
8612,10,0
8613,0,0
8614,0,0
8615,0,0
8616,0,10
8617,10,10
8618,0,0
8619,0,0
8620,0,0
8621,0,0
8622,0,0
8623,30,0
8624,0,0
8625,0,10
8626,0,0
8627,0,-10
8628,0,0
8629,0,0
8630,0,-20
8631,0,0
8632,0,0
8633,0,10
8634,0,0
8635,0,10
8636,0,0
8637,0,0
8638,-9,-9
8639,0,0
8640,0,10
8641,0,0
8642,0,10
8643,0,0
8644,0,0
8645,0,10
8646,0,0
8647,0,10
8648,0,0
8649,10,0
8650,0,0
8651,10,0
8652,0,0
8653,0,0
8654,1,1
8655,0,0
8656,0,40
8657,0,0
8658,10,0
8659,0,0
8660,0,10
8661,0,0
8662,0,0
8663,0,0
8664,0,0
8665,0,0
8666,0,0
8667,0,0
8668,0,0
8669,0,0
8670,0,0
8671,0,0
8672,0,0
8673,0,0
8674,0,0
8675,0,0
8676,10,10
8677,0,0
8678,0,0
8679,0,-20
8680,0,0
8681,0,0
8682,0,0
8683,0,10
8684,0,0
8685,0,1
8686,0,0
8687,0,1
8688,0,0
8689,0,90
8690,0,0
8691,0,0
8692,20,10
8693,0,0
8694,0,0
8695,0,-10
8696,0,0
8697,0,11
8698,0,0
8699,20,0
8700,0,0
8701,0,0
8702,0,0
8703,0,0
8704,0,-10
8705,0,-19
8706,0,0
8707,0,0
8708,0,-70
8709,0,0
8710,0,-10
8711,-10,0
8712,0,0
8713,0,0
8714,0,0
8715,0,0
8716,0,-10
8717,0,34
8718,0,0
8719,0,0
8720,0,0
8721,0,0
8722,0,0
8723,0,0
8724,0,0
8725,0,0
8726,0,9
8727,-30,-30
8728,0,0
8729,0,11
8730,0,0
8731,0,0
8732,0,10
8733,0,0
8734,0,0
8735,0,0
8736,0,0
8737,0,-30
8738,0,0
8739,0,0
8740,0,-10
8741,0,0
8742,0,-10
8743,0,0
8744,0,20
8745,0,20
8746,0,-10
8747,0,0
8748,10,10
8749,0,-9
8750,0,0
8751,0,0
8752,0,0
8753,0,0
8754,0,40
8755,0,1
8756,-33,0
8757,0,0
8758,0,0
8759,0,0
8760,0,1
8761,0,32
8762,0,0
8763,0,10
8764,0,-10
8765,0,10
8766,0,0
8767,0,10
8768,10,0
8769,0,0
8770,0,10
8771,0,0
8772,0,0
8773,0,0
8774,0,1
8775,0,10
8776,0,1
8777,0,0
8778,0,-10
8779,0,0
8780,0,-30
8781,0,20
8782,0,0
8783,0,0
8784,0,1
8785,0,0
8786,0,0
8787,0,-10
8788,0,20
8789,0,0
8790,0,11
8791,0,0
8792,0,1
8793,0,0
8794,0,10
8795,0,0
8796,0,10
8797,0,0
8798,0,0
8799,0,0
8800,0,1
8801,0,0
8802,0,0
8803,0,0
8804,0,0
8805,0,0
8806,0,-30
8807,-10,-10
8808,0,41
8809,0,2
8810,0,0
8811,-10,0
8812,0,0
8813,0,1
8814,0,0
8815,0,2
8816,11,11
8817,0,41
8818,0,0
8819,0,0
8820,0,0
8821,0,-10
8822,0,0
8823,0,0
8824,0,10
8825,0,0
8826,0,-19
8827,0,0
8828,0,0
8829,0,0
8830,0,0
8831,0,0
8832,0,31
8833,10,0
8834,0,0
8835,0,-10
8836,0,0
8837,0,1
8838,0,0
8839,0,0
8840,0,-20
8841,10,0
8842,0,0
8843,0,0
8844,10,0
8845,0,0
8846,10,0
8847,0,0
8848,0,0
8849,10,0
8850,0,1
8851,0,-19
8852,0,0
8853,0,0
8854,0,11
8855,0,0
8856,0,0
8857,10,0
8858,0,-20
8859,10,0
8860,10,0
8861,0,0
8862,0,0
8863,0,0
8864,0,0
8865,10,0
8866,0,0
8867,0,0
8868,0,-20
8869,0,0
8870,0,0
8871,0,0
8872,0,0
8873,0,0
8874,10,0
8875,0,1
8876,10,0
8877,0,0
8878,0,0
8879,10,0
8880,0,0
8881,0,0
8882,0,30
8883,0,0
8884,10,0
8885,0,0
8886,10,0
8887,0,-9
8888,0,0
8889,10,0
8890,0,0
8891,0,30
8892,0,0
8893,0,0
8894,0,0
8895,0,60
8896,0,0
8897,0,0
8898,0,0
8899,0,0
8900,0,0
8901,10,0
8902,10,0
8903,0,30
8904,0,0
8905,0,20
8906,10,0
8907,0,0
8908,0,0
8909,0,0
8910,0,0
8911,0,0
8912,10,0
8913,0,0
8914,10,0
8915,0,0
8916,0,0
8917,0,0
8918,0,0
8919,0,0
8920,0,0
8921,0,0
8922,0,0
8923,0,0
8924,0,0
8925,10,0
8926,0,0
8927,10,0
8928,0,0
8929,0,0
8930,0,0
8931,0,0
8932,10,0
8933,0,-10
8934,0,0
8935,0,0
8936,0,31
8937,0,0
8938,10,0
8939,0,0
8940,10,0
8941,0,1
8942,0,0
8943,10,0
8944,0,60
8945,0,0
8946,0,10
8947,0,10
8948,10,0
8949,0,0
8950,0,0
8951,0,0
8952,0,30
8953,0,-20
8954,0,0
8955,0,-9
8956,0,10
8957,0,0
8958,0,0
8959,10,0
8960,0,0
8961,0,0
8962,0,0
8963,0,-10
8964,0,0
8965,0,0
8966,0,-40
8967,0,-30
8968,0,3
8969,0,10
8970,0,0
8971,0,0
8972,0,0
8973,0,0
8974,0,20
8975,45,45
8976,0,0
8977,10,0
8978,0,0
8979,0,71
8980,0,0
8981,0,0
8982,0,1
8983,0,0
8984,0,25
8985,0,0
8986,0,0
8987,0,-10
8988,0,0
8989,0,2
8990,0,0
8991,10,10
8992,-10,0
8993,0,-10
8994,0,30
8995,0,-20
8996,0,0
8997,0,0
8998,0,21
8999,0,30
9000,0,0
9001,0,0
9002,0,1
9003,0,0
9004,0,10
9005,-85,-85
9006,0,0
9007,0,-10
9008,0,0
9009,0,10
9010,0,0
9011,0,0
9012,0,1
9013,0,-10
9014,0,0
9015,40,40
9016,0,10
9017,0,10
9018,0,40
9019,0,-18
9020,0,60
9021,0,0
9022,0,0
9023,10,0
9024,0,0
9025,0,5
9026,0,0
9027,0,42
9028,0,0
9029,0,0
9030,0,0
9031,0,-20
9032,0,0
9033,0,0
9034,0,0
9035,-10,-10
9036,0,-99
9037,0,0
9038,0,0
9039,0,32
9040,0,3
9041,0,0
9042,20,20
9043,0,-20
9044,0,-9
9045,0,-10
9046,0,-10
9047,0,0
9048,0,0
9049,0,42
9050,0,-20
9051,0,0
9052,0,0
9053,0,-18
9054,0,-10
9055,0,90
9056,0,-10
9057,0,0
9058,0,-60
9059,0,0
9060,0,0
9061,0,0
9062,0,0
9063,0,42
9064,0,0
9065,0,0
9066,0,-10
9067,0,0
9068,0,-20
9069,0,5
9070,0,0
9071,0,-10
9072,0,0
9073,0,0
9074,0,0
9075,0,-8
9076,0,11
9077,0,7
9078,-10,-10
9079,0,-30
9080,0,111
9081,0,0
9082,30,0
9083,0,0
9084,0,0
9085,0,0
9086,0,0
9087,0,0
9088,0,42
9089,20,20
9090,0,0
9091,0,10
9092,0,10
9093,0,5
9094,0,-38
9095,0,0
9096,0,42
9097,0,-10
9098,0,0
9099,0,0
9100,0,0
9101,0,2
9102,0,0
9103,0,0
9104,0,0
9105,0,5
9106,0,0
9107,0,10
9108,-10,0
9109,10,0
9110,0,1
9111,0,0
9112,0,0
9113,0,10
9114,0,0
9115,0,-20
9116,0,30
9117,0,-18
9118,0,0
9119,0,0
9120,0,12
9121,0,11
9122,0,0
9123,0,0
9124,0,10
9125,0,0
9126,0,0
9127,0,0
9128,0,0
9129,0,0
9130,0,0
9131,0,0
9132,0,0
9133,10,0
9134,0,1
9135,0,0
9136,0,0
9137,1,0
9138,40,0
9139,0,0
9140,0,20
9141,0,0
9142,0,0
9143,10,0
9144,0,0
9145,0,0
9146,1,0
9147,0,0
9148,0,0
9149,0,0
9150,10,10
9151,0,20
9152,0,0
9153,40,0
9154,0,0
9155,0,0
9156,0,0
9157,0,0
9158,0,0
9159,0,0
9160,-10,0
9161,-40,0
9162,0,0
9163,10,0
9164,0,0
9165,0,0
9166,0,0
9167,0,-10
9168,0,0
9169,0,10
9170,20,20
9171,0,0
9172,0,0
9173,0,0
9174,0,0
9175,0,0
9176,0,0
9177,0,0
9178,0,0
9179,0,0
9180,0,0
9181,-40,0
9182,0,0
9183,0,0
9184,0,10
9185,40,0
9186,30,0
9187,0,0
9188,10,0
9189,0,0
9190,0,0
9191,40,0
9192,0,10
9193,0,1
9194,0,0
9195,0,0
9196,0,10
9197,0,30
9198,0,0
9199,0,0
9200,0,0
9201,0,0
9202,0,0
9203,10,0
9204,0,0
9205,0,0
9206,0,0
9207,-40,0
9208,1,0
9209,0,0
9210,0,0
9211,0,0
9212,0,0
9213,-10,-10
9214,0,0
9215,0,0
9216,0,0
9217,-40,0
9218,0,0
9219,0,20
9220,-10,-10
9221,0,0
9222,0,0
9223,0,0
9224,-10,0
9225,0,0
9226,0,10
9227,0,0
9228,30,0
9229,1,0
9230,0,0
9231,10,0
9232,0,0
9233,0,0
9234,0,0
9235,0,0
9236,20,20
9237,0,0
9238,0,0
9239,0,20
9240,30,0
9241,0,0
9242,40,0
9243,0,0
9244,30,0
9245,-10,0
9246,0,0
9247,0,0
9248,0,0
9249,0,7
9250,0,0
9251,30,0
9252,0,10
9253,0,0
9254,0,0
9255,0,0
9256,0,0
9257,0,0
9258,0,21
9259,0,58
9260,0,0
9261,0,0
9262,40,0
9263,10,0
9264,0,0
9265,0,55
9266,0,0
9267,0,-20
9268,1,0
9269,-40,0
9270,-20,-20
9271,1,0
9272,0,0
9273,10,0
9274,60,194
9275,0,0
9276,0,0
9277,-40,0
9278,1,0
9279,0,0
9280,0,0
9281,0,10
9282,-60,-60
9283,0,0
9284,0,0
9285,-10,0
9286,40,0
9287,0,0
9288,0,0
9289,0,0
9290,0,0
9291,0,10
9292,0,0
9293,30,0
9294,0,2
9295,0,0
9296,0,-20
9297,-10,0
9298,0,0
9299,0,0
9300,0,0
9301,6,-114
9302,0,1
9303,0,1
9304,30,0
9305,-10,0
9306,0,41
9307,0,0
9308,0,-20
9309,0,0
9310,0,0
9311,0,0
9312,0,-10
9313,0,0
9314,0,13
9315,0,7
9316,0,0
9317,-10,0
9318,0,0
9319,-40,0
9320,0,0
9321,0,0
9322,0,0
9323,0,0
9324,0,-10
9325,40,0
9326,0,0
9327,0,0
9328,0,0
9329,20,20
9330,0,0
9331,40,0
9332,0,0
9333,0,0
9334,0,58
9335,0,0
9336,41,0
9337,40,0
9338,0,41
9339,0,2
9340,0,0
9341,0,0
9342,0,-10
9343,0,1
9344,1,0
9345,60,194
9346,0,0
9347,-39,0
9348,10,0
9349,0,41
9350,0,0
9351,0,0
9352,-40,0
9353,-10,0
9354,0,0
9355,2,2
9356,0,0
9357,-40,0
9358,10,0
9359,0,0
9360,0,0
9361,-60,-60
9362,0,-29
9363,-10,0
9364,0,0
9365,-40,0
9366,0,0
9367,0,0
9368,6,-114
9369,0,0
9370,0,10
9371,30,0
9372,1,0
9373,0,0
9374,0,0
9375,0,0
9376,0,0
9377,0,-10
9378,0,0
9379,0,0
9380,0,-10
9381,0,0
9382,1,1
9383,0,20
9384,0,0
9385,0,-10
9386,-18,-18
9387,0,0
9388,0,0
9389,0,0
9390,-20,-10
9391,0,0
9392,0,0
9393,0,-9
9394,0,0
9395,0,0
9396,0,0
9397,0,0
9398,0,0
9399,0,1
9400,10,10
9401,0,0
9402,0,0
9403,0,0
9404,0,0
9405,0,0
9406,0,0
9407,2,2
9408,0,0
9409,0,1
9410,0,10
9411,0,10
9412,0,1
9413,0,10
9414,0,0
9415,0,1
9416,0,20
9417,32,32
9418,0,1
9419,0,0
9420,10,0
9421,0,0
9422,20,20
9423,0,1
9424,0,0
9425,0,0
9426,20,11
9427,0,0
9428,0,0
9429,0,1
9430,0,0
9431,0,0
9432,0,0
9433,0,-19
9434,0,-10
9435,0,0
9436,0,0
9437,1,1
9438,0,0
9439,0,0
9440,0,0
9441,0,0
9442,0,23
9443,0,0
9444,0,0
9445,0,0
9446,0,0
9447,10,10
9448,0,10
9449,0,0
9450,0,23
9451,0,0
9452,0,10
9453,140,140
9454,0,40
9455,0,0
9456,0,22
9457,0,0
9458,0,160
9459,0,0
9460,0,-40
9461,0,0
9462,0,0
9463,0,1
9464,10,10
9465,0,0
9466,0,0
9467,0,0
9468,0,0
9469,0,0
9470,0,3
9471,0,-20
9472,20,20
9473,0,0
9474,0,0
9475,0,-10
9476,0,0
9477,0,0
9478,0,20
9479,0,0
9480,0,10
9481,0,0
9482,0,0
9483,0,0
9484,20,10
9485,0,0
9486,0,-20
9487,0,1
9488,0,0
9489,0,0
9490,0,3
9491,0,0
9492,0,70
9493,0,0
9494,0,0
9495,0,0
9496,0,0
9497,0,0
9498,-10,0
9499,0,0
9500,0,0
9501,0,0
9502,0,0
9503,0,0
9504,0,0
9505,0,0
9506,30,30
9507,0,0
9508,0,0
9509,0,10
9510,0,40
9511,0,10
9512,0,0
9513,0,0
9514,0,0
9515,0,0
9516,0,0
9517,0,0
9518,-30,-30
9519,0,30
9520,0,10
9521,0,0
9522,0,0
9523,3,3
9524,0,0
9525,0,-10
9526,0,0
9527,0,122
9528,10,10
9529,0,10
9530,0,8
9531,0,-10
9532,2,2
9533,0,10
9534,-10,0
9535,0,-10
9536,0,690
9537,0,0
9538,0,-10
9539,0,-10
9540,-10,-10
9541,0,0
9542,0,0
9543,0,-98
9544,0,0
9545,0,11
9546,0,2
9547,0,0
9548,0,0
9549,50,50
9550,0,0
9551,0,-240
9552,0,0
9553,0,0
9554,11,11
9555,0,0
9556,1,0
9557,0,0
9558,0,0
9559,0,0
9560,0,0
9561,-27,-27
9562,0,0
9563,0,0
9564,0,0
9565,0,0
9566,0,0
9567,0,0
9568,0,0
9569,0,0
9570,0,0
9571,0,0
9572,0,32
9573,0,40
9574,0,155
9575,0,0
9576,0,18
9577,0,0
9578,0,11
9579,0,10
9580,0,-10
9581,10,0
9582,-20,-20
9583,0,0
9584,0,530
9585,1,1
9586,0,60
9587,0,0
9588,0,0
9589,0,0
9590,0,0
9591,0,0
9592,10,10
9593,0,0
9594,10,0
9595,0,0
9596,0,10
9597,0,-20
9598,0,0
9599,0,-10
9600,0,0
9601,0,-200
9602,0,0
9603,0,0
9604,0,202
9605,0,0
9606,0,-20
9607,0,0
9608,0,0
9609,0,0
9610,0,-20
9611,0,0
9612,0,-20
9613,0,0
9614,0,0
9615,0,0
9616,0,0
9617,0,0
9618,0,0
9619,0,0
9620,0,0
9621,0,3
9622,0,10
9623,0,0
9624,0,1
9625,0,11
9626,0,0
9627,0,0
9628,0,1
9629,0,0
9630,0,2
9631,0,0
9632,0,20
9633,0,30
9634,0,0
9635,0,20
9636,0,0
9637,1,0
9638,0,10
9639,0,0
9640,0,0
9641,0,40
9642,0,0
9643,0,-20
9644,0,-16
9645,0,1
9646,0,0
9647,0,10
9648,0,0
9649,0,10
9650,0,65
9651,0,0
9652,0,0
9653,0,2
9654,0,-10
9655,10,0
9656,0,-10
9657,0,10
9658,0,-10
9659,0,0
9660,0,1
9661,0,0
9662,0,0
9663,0,10
9664,0,0
9665,0,0
9666,0,-10
9667,0,0
9668,0,0
9669,0,11
9670,0,0
9671,0,2
9672,0,7
9673,0,0
9674,0,20
9675,0,0
9676,0,150
9677,0,0
9678,0,0
9679,0,0
9680,0,-20
9681,0,0
9682,0,0
